"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"16.09.2009","2.145,75","2.124,21","2.148,52","2.122,12","30,00M","2,22%"
"15.09.2009","2.099,17","2.119,90","2.122,77","2.087,15","29,42M","-0,16%"
"14.09.2009","2.102,53","2.118,75","2.134,93","2.087,36","56,51M","-2,15%"
"11.09.2009","2.148,76","2.203,09","2.203,09","2.148,76","32,68M","-1,67%"
"10.09.2009","2.185,22","2.252,60","2.259,27","2.174,62","38,22M","-1,56%"
"09.09.2009","2.219,81","2.191,32","2.223,29","2.174,76","44,86M","1,04%"
"08.09.2009","2.196,93","2.222,50","2.223,14","2.178,45","34,68M","0,00%"
"07.09.2009","2.197,01","2.165,16","2.197,16","2.154,57","38,86M","3,77%"
"04.09.2009","2.117,09","2.142,23","2.157,98","2.106,81","28,41M","-0,20%"
"03.09.2009","2.121,32","2.137,97","2.154,63","2.117,93","42,64M","0,34%"
"02.09.2009","2.114,17","2.162,03","2.168,03","2.110,56","50,66M","-3,88%"
"01.09.2009","2.199,60","2.234,30","2.245,14","2.160,71","46,43M","-0,59%"
"31.08.2009","2.212,72","2.221,88","2.232,46","2.194,36","31,86M","-1,04%"
"28.08.2009","2.235,91","2.266,57","2.301,75","2.232,91","41,32M","0,95%"
"27.08.2009","2.214,78","2.256,07","2.292,77","2.214,78","47,54M","-1,54%"
"26.08.2009","2.249,51","2.291,12","2.310,71","2.243,43","37,80M","-2,92%"
"25.08.2009","2.317,07","2.257,58","2.317,07","2.245,61","38,34M","1,21%"
"24.08.2009","2.289,44","2.254,75","2.289,44","2.242,63","50,51M","2,45%"
"21.08.2009","2.234,63","2.139,95","2.241,05","2.139,44","46,90M","4,09%"
"20.08.2009","2.146,84","2.115,09","2.146,84","2.103,87","67,99M","3,14%"
"19.08.2009","2.081,54","2.037,38","2.089,31","2.028,27","27,27M","1,33%"
"18.08.2009","2.054,26","2.056,98","2.058,01","2.027,69","22,42M","1,16%"
"17.08.2009","2.030,70","2.055,26","2.064,02","2.019,65","35,13M","-3,17%"
"14.08.2009","2.097,16","2.137,55","2.160,67","2.087,87","35,06M","-1,07%"
"13.08.2009","2.119,79","2.121,45","2.154,11","2.084,76","44,20M","2,44%"
"12.08.2009","2.069,27","2.061,65","2.084,14","2.032,49","44,15M","-0,39%"
"11.08.2009","2.077,36","2.132,78","2.156,45","2.077,36","68,85M","-2,61%"
"10.08.2009","2.133,03","2.130,39","2.139,39","2.101,74","32,74M","0,80%"
"07.08.2009","2.116,05","2.065,56","2.123,70","2.043,70","22,63M","1,95%"
"06.08.2009","2.075,51","2.084,60","2.105,52","2.048,85","66,04M","0,66%"
"05.08.2009","2.061,92","2.120,23","2.155,32","2.061,92","26,68M","-3,30%"
"04.08.2009","2.132,27","2.139,66","2.146,37","2.116,45","29,60M","-1,22%"
"03.08.2009","2.158,54","2.141,05","2.186,30","2.135,49","35,71M","0,98%"
"31.07.2009","2.137,56","2.147,96","2.170,16","2.107,01","47,96M","-0,12%"
"30.07.2009","2.140,12","2.071,70","2.140,12","2.048,61","39,29M","4,88%"
"29.07.2009","2.040,56","2.016,26","2.058,14","2.012,02","23,76M","0,32%"
"28.07.2009","2.033,95","2.082,20","2.109,17","2.033,95","41,46M","-1,99%"
"27.07.2009","2.075,32","2.123,48","2.131,21","2.064,44","47,58M","-0,41%"
"24.07.2009","2.083,95","2.062,51","2.112,93","2.057,07","67,61M","1,55%"
"23.07.2009","2.052,22","2.017,30","2.052,22","2.009,79","31,87M","2,87%"
"22.07.2009","1.994,91","2.015,03","2.028,23","1.987,92","31,19M","-1,84%"
"21.07.2009","2.032,31","1.995,68","2.043,12","1.980,04","53,56M","1,70%"
"20.07.2009","1.998,39","1.928,63","2.008,58","1.928,09","33,39M","5,33%"
"17.07.2009","1.897,32","1.910,63","1.920,55","1.897,32","42,37M","-0,86%"
"16.07.2009","1.913,86","1.904,33","1.930,63","1.895,80","29,20M","0,06%"
"15.07.2009","1.912,64","1.888,32","1.912,64","1.873,03","48,23M","2,43%"
"14.07.2009","1.867,30","1.796,47","1.867,30","1.795,32","61,80M","2,99%"
"13.07.2009","1.813,14","1.773,75","1.813,14","1.758,19","62,25M","1,27%"
"10.07.2009","1.790,44","1.812,66","1.818,35","1.790,44","81,51M","-1,60%"
"09.07.2009","1.819,56","1.826,49","1.832,88","1.803,73","209,57M","0,67%"
"08.07.2009","1.807,39","1.791,95","1.817,79","1.786,51","70,71M","-0,17%"
"07.07.2009","1.810,38","1.824,07","1.837,98","1.803,29","96,02M","-0,03%"
"06.07.2009","1.810,97","1.809,50","1.822,40","1.793,87","48,49M","-0,95%"
"03.07.2009","1.828,27","1.844,39","1.845,79","1.821,24","28,72M","-0,69%"
"02.07.2009","1.841,04","1.887,99","1.890,58","1.838,58","84,25M","-2,24%"
"01.07.2009","1.883,16","1.868,78","1.895,52","1.865,91","25,49M","1,12%"
"30.06.2009","1.862,36","1.899,57","1.911,09","1.862,36","34,90M","-0,83%"
"29.06.2009","1.878,00","1.842,59","1.891,62","1.841,02","21,92M","1,06%"
"26.06.2009","1.858,24","1.873,78","1.881,75","1.852,90","25,57M","0,29%"
"25.06.2009","1.852,87","1.883,05","1.883,05","1.832,87","46,12M","-0,62%"
"24.06.2009","1.864,43","1.848,87","1.875,09","1.838,15","44,17M","1,46%"
"23.06.2009","1.837,63","1.824,42","1.861,81","1.815,21","46,23M","-0,30%"
"22.06.2009","1.843,20","1.954,57","1.954,57","1.841,24","65,90M","-6,21%"
"19.06.2009","1.965,17","1.917,82","1.975,05","1.915,09","123,38M","1,96%"
"18.06.2009","1.927,35","1.927,50","1.940,77","1.900,18","32,59M","0,06%"
"17.06.2009","1.926,12","1.989,93","1.998,01","1.915,40","64,74M","-2,65%"
"16.06.2009","1.978,51","1.974,14","2.003,05","1.961,24","29,83M","-1,35%"
"15.06.2009","2.005,54","2.029,58","2.042,70","2.005,37","36,69M","-1,75%"
"12.06.2009","2.041,32","1.996,87","2.041,32","1.980,74","39,47M","1,92%"
"10.06.2009","2.002,85","2.007,42","2.014,92","1.989,52","45,53M","2,19%"
"09.06.2009","1.959,86","1.931,47","1.959,86","1.926,42","52,10M","2,06%"
"08.06.2009","1.920,28","1.948,83","1.950,15","1.916,43","29,70M","-2,15%"
"05.06.2009","1.962,39","1.995,47","2.013,41","1.962,39","35,50M","-0,34%"
"04.06.2009","1.969,00","1.954,13","1.977,09","1.943,28","56,18M","1,61%"
"03.06.2009","1.937,89","1.979,02","1.987,04","1.937,89","55,35M","-1,57%"
"02.06.2009","1.968,71","1.909,06","1.984,43","1.900,18","46,15M","2,71%"
"01.06.2009","1.916,76","1.849,59","1.916,76","1.843,56","39,59M","6,35%"
"29.05.2009","1.802,37","1.833,86","1.851,43","1.801,06","74,44M","-0,66%"
"28.05.2009","1.814,29","1.840,82","1.848,08","1.814,29","50,07M","-1,69%"
"27.05.2009","1.845,56","1.835,44","1.867,33","1.833,89","63,70M","2,04%"
"26.05.2009","1.808,68","1.805,33","1.815,27","1.774,89","57,93M","0,42%"
"25.05.2009","1.801,03","1.828,21","1.830,04","1.788,45","40,01M","-0,75%"
"22.05.2009","1.814,62","1.833,94","1.836,13","1.800,99","34,75M","-0,86%"
"21.05.2009","1.830,43","1.853,44","1.866,73","1.829,79","54,91M","-2,60%"
"20.05.2009","1.879,35","1.883,46","1.920,39","1.875,51","94,95M","-0,20%"
"19.05.2009","1.883,03","1.879,90","1.904,65","1.859,72","78,78M","1,95%"
"18.05.2009","1.846,99","1.806,88","1.846,99","1.801,66","58,24M","2,04%"
"15.05.2009","1.810,08","1.833,08","1.836,72","1.800,92","41,63M","0,15%"
"14.05.2009","1.807,35","1.787,20","1.817,89","1.781,63","35,44M","-0,41%"
"13.05.2009","1.814,78","1.880,29","1.885,12","1.814,73","77,03M","-2,70%"
"12.05.2009","1.865,18","1.844,36","1.877,29","1.830,09","39,60M","2,23%"
"11.05.2009","1.824,55","1.849,56","1.857,36","1.803,16","39,97M","-1,22%"
"08.05.2009","1.847,06","1.864,52","1.865,80","1.820,93","81,43M","0,31%"
"07.05.2009","1.841,33","1.884,55","1.904,18","1.832,96","95,54M","-0,70%"
"06.05.2009","1.854,31","1.837,52","1.895,84","1.830,81","225,05M","-0,21%"
"05.05.2009","1.858,27","1.865,17","1.893,56","1.841,18","53,85M","-0,87%"
"04.05.2009","1.874,53","1.830,85","1.880,45","1.823,80","69,70M","4,23%"
"30.04.2009","1.798,51","1.776,10","1.802,60","1.776,10","69,02M","2,78%"
"29.04.2009","1.749,82","1.706,79","1.759,09","1.706,79","57,34M","3,75%"
"28.04.2009","1.686,54","1.702,27","1.708,42","1.673,54","49,54M","-3,06%"
"27.04.2009","1.739,79","1.738,83","1.759,19","1.724,83","28,47M","-1,56%"
"24.04.2009","1.767,44","1.714,18","1.769,68","1.711,93","70,20M","3,20%"
"23.04.2009","1.712,65","1.700,43","1.735,98","1.684,45","29,89M","1,02%"
"22.04.2009","1.695,32","1.664,02","1.706,34","1.649,81","47,56M","2,07%"
"21.04.2009","1.660,91","1.654,76","1.686,80","1.640,90","58,34M","0,22%"
"20.04.2009","1.657,28","1.705,96","1.708,69","1.657,28","55,41M","-2,42%"
"17.04.2009","1.698,31","1.765,48","1.769,62","1.698,31","74,74M","-3,69%"
"16.04.2009","1.763,40","1.801,16","1.805,09","1.757,61","91,28M","-1,19%"
"15.04.2009","1.784,55","1.765,13","1.784,55","1.748,52","136,99M","0,80%"
"14.04.2009","1.770,40","1.752,32","1.814,00","1.749,37","63,49M","-0,81%"
"09.04.2009","1.784,94","1.762,27","1.785,10","1.709,83","79,67M","2,53%"
"08.04.2009","1.740,83","1.631,22","1.741,77","1.627,74","55,94M","5,27%"
"07.04.2009","1.653,63","1.677,52","1.683,22","1.651,90","71,59M","-1,82%"
"06.04.2009","1.684,30","1.698,32","1.727,70","1.653,69","112,76M","0,97%"
"03.04.2009","1.668,10","1.614,87","1.708,20","1.612,88","175,77M","2,35%"
"02.04.2009","1.629,76","1.574,15","1.629,76","1.568,95","257,33M","6,95%"
"01.04.2009","1.523,80","1.534,18","1.540,33","1.480,94","35,09M","0,79%"
"31.03.2009","1.511,85","1.537,63","1.557,74","1.511,85","44,29M","-0,37%"
"30.03.2009","1.517,45","1.537,78","1.550,62","1.503,50","26,99M","-3,64%"
"27.03.2009","1.574,81","1.621,33","1.621,33","1.566,25","34,66M","-3,02%"
"26.03.2009","1.623,91","1.633,10","1.650,38","1.620,13","37,88M","-0,57%"
"25.03.2009","1.633,30","1.546,55","1.633,30","1.543,43","50,67M","5,19%"
"24.03.2009","1.552,71","1.585,57","1.586,21","1.546,91","38,39M","0,15%"
"23.03.2009","1.550,43","1.526,93","1.555,53","1.524,44","79,70M","2,92%"
"20.03.2009","1.506,50","1.483,30","1.506,50","1.479,11","33,85M","1,26%"
"19.03.2009","1.487,71","1.467,31","1.494,80","1.453,24","28,03M","2,40%"
"18.03.2009","1.452,81","1.489,07","1.491,57","1.441,02","27,53M","-1,94%"
"17.03.2009","1.481,61","1.512,34","1.512,34","1.471,38","53,07M","-2,12%"
"16.03.2009","1.513,70","1.504,67","1.523,63","1.496,89","22,60M","1,67%"
"13.03.2009","1.488,80","1.534,90","1.537,46","1.488,71","39,20M","-0,36%"
"12.03.2009","1.494,19","1.478,73","1.499,47","1.464,05","68,67M","-0,45%"
"11.03.2009","1.500,95","1.507,22","1.524,81","1.486,38","27,58M","1,32%"
"10.03.2009","1.481,42","1.453,14","1.498,35","1.451,69","27,84M","1,77%"
"09.03.2009","1.455,67","1.477,48","1.478,19","1.430,85","21,87M","-1,41%"
"06.03.2009","1.476,46","1.420,16","1.487,40","1.417,41","26,07M","2,19%"
"05.03.2009","1.444,88","1.466,00","1.467,58","1.432,19","25,38M","-1,12%"
"04.03.2009","1.461,22","1.425,10","1.469,46","1.412,59","37,23M","4,23%"
"03.03.2009","1.401,92","1.373,86","1.414,95","1.370,07","40,43M","1,57%"
"02.03.2009","1.380,24","1.346,52","1.392,21","1.337,32","47,68M","0,57%"
"27.02.2009","1.372,47","1.377,24","1.420,07","1.358,94","39,43M","-1,46%"
"26.02.2009","1.392,76","1.343,41","1.393,18","1.331,88","35,00M","3,54%"
"25.02.2009","1.345,15","1.396,34","1.415,49","1.341,59","25,75M","-1,17%"
"24.02.2009","1.361,08","1.324,74","1.375,86","1.317,06","33,05M","-0,30%"
"23.02.2009","1.365,16","1.428,15","1.437,71","1.365,03","29,64M","-1,30%"
"20.02.2009","1.383,10","1.371,32","1.415,97","1.339,40","48,10M","-1,62%"
"19.02.2009","1.405,94","1.361,59","1.419,97","1.357,06","39,09M","5,10%"
"18.02.2009","1.337,78","1.350,56","1.369,43","1.253,24","71,68M","0,76%"
"17.02.2009","1.327,64","1.411,83","1.416,71","1.327,64","62,16M","-7,52%"
"16.02.2009","1.435,65","1.482,81","1.485,29","1.435,65","20,91M","-3,79%"
"13.02.2009","1.492,21","1.509,00","1.519,04","1.487,90","20,48M","-0,15%"
"12.02.2009","1.494,41","1.535,53","1.535,53","1.475,02","29,21M","-3,19%"
"11.02.2009","1.543,58","1.535,52","1.568,37","1.531,89","51,85M","-2,56%"
"10.02.2009","1.584,14","1.565,90","1.594,84","1.554,09","90,07M","0,37%"
"09.02.2009","1.578,37","1.548,37","1.578,37","1.507,57","42,08M","3,04%"
"06.02.2009","1.531,73","1.518,28","1.536,54","1.504,39","70,94M","2,99%"
"05.02.2009","1.487,29","1.464,47","1.515,54","1.453,75","40,34M","0,50%"
"04.02.2009","1.479,86","1.473,47","1.486,08","1.439,67","44,09M","1,41%"
"03.02.2009","1.459,34","1.540,54","1.545,00","1.455,72","32,69M","-4,78%"
"02.02.2009","1.532,55","1.574,51","1.580,45","1.520,61","18,74M","-3,91%"
"30.01.2009","1.594,92","1.594,80","1.617,51","1.570,64","40,64M","-1,01%"
"29.01.2009","1.611,22","1.640,84","1.642,68","1.593,36","19,42M","-1,02%"
"28.01.2009","1.627,89","1.639,24","1.660,13","1.627,89","14,47M","1,21%"
"27.01.2009","1.608,43","1.662,78","1.672,89","1.608,43","32,91M","-3,36%"
"26.01.2009","1.664,39","1.583,99","1.664,39","1.571,00","30,90M","3,28%"
"23.01.2009","1.611,48","1.605,90","1.611,48","1.545,25","31,96M","-0,52%"
"22.01.2009","1.619,92","1.704,99","1.705,58","1.584,40","46,40M","-3,51%"
"21.01.2009","1.678,77","1.604,80","1.679,07","1.581,46","56,37M","2,19%"
"20.01.2009","1.642,78","1.632,31","1.653,19","1.608,07","23,35M","-0,12%"
"19.01.2009","1.644,72","1.719,43","1.719,90","1.635,33","51,62M","-3,55%"
"16.01.2009","1.705,23","1.721,24","1.723,94","1.681,57","","1,24%"
"15.01.2009","1.684,35","1.696,77","1.712,49","1.650,18","","-0,99%"
"14.01.2009","1.701,23","1.784,18","1.785,03","1.690,65","","-3,67%"
"13.01.2009","1.766,12","1.766,62","1.777,19","1.735,90","","-1,43%"
"12.01.2009","1.791,71","1.812,07","1.823,51","1.783,41","","-1,41%"
"09.01.2009","1.817,37","1.871,42","1.879,77","1.816,95","","-2,46%"
"08.01.2009","1.863,25","1.854,83","1.886,69","1.853,66","","-1,30%"
"07.01.2009","1.887,85","1.910,46","1.919,41","1.878,06","","-1,70%"
"06.01.2009","1.920,44","1.884,87","1.921,47","1.872,25","","2,29%"
"05.01.2009","1.877,44","1.851,42","1.877,44","1.847,06","","4,90%"
"31.12.2008","1.789,73","1.808,19","1.818,30","1.784,01","","-0,89%"
"30.12.2008","1.805,81","1.788,65","1.815,35","1.788,63","","1,72%"
"29.12.2008","1.775,32","1.753,49","1.785,28","1.753,23","","1,57%"
"23.12.2008","1.747,82","1.738,08","1.757,90","1.737,21","","0,18%"
"22.12.2008","1.744,65","1.788,42","1.794,97","1.740,77","","-1,87%"
"19.12.2008","1.777,90","1.776,38","1.813,60","1.773,70","","-0,70%"
"18.12.2008","1.790,49","1.793,39","1.809,43","1.768,94","","0,76%"
"17.12.2008","1.776,99","1.868,33","1.868,35","1.776,99","","-3,94%"
"16.12.2008","1.849,89","1.818,54","1.854,32","1.804,54","","2,63%"
"15.12.2008","1.802,54","1.788,06","1.802,54","1.768,81","","2,30%"
"12.12.2008","1.762,09","1.768,89","1.788,74","1.748,81","","-3,58%"
"11.12.2008","1.827,55","1.836,16","1.837,72","1.794,06","","-0,57%"
"10.12.2008","1.838,07","1.851,24","1.862,73","1.810,96","","-0,64%"
"09.12.2008","1.849,84","1.802,80","1.849,84","1.794,85","","1,95%"
"08.12.2008","1.814,51","1.807,00","1.822,52","1.794,27","","4,72%"
"05.12.2008","1.732,74","1.748,56","1.776,20","1.715,36","","-1,80%"
"04.12.2008","1.764,51","1.712,05","1.779,97","1.699,64","","3,79%"
"03.12.2008","1.700,15","1.745,52","1.749,32","1.686,47","","-2,15%"
"02.12.2008","1.737,55","1.649,51","1.741,25","1.642,99","","1,84%"
"01.12.2008","1.706,22","1.724,82","1.738,20","1.691,94","","-2,06%"
"28.11.2008","1.742,08","1.768,64","1.771,83","1.723,07","","-1,69%"
"27.11.2008","1.771,98","1.779,69","1.810,12","1.755,59","","1,28%"
"26.11.2008","1.749,67","1.736,45","1.795,35","1.723,98","","0,21%"
"25.11.2008","1.745,92","1.730,96","1.759,59","1.712,02","","1,42%"
"24.11.2008","1.721,45","1.614,83","1.721,45","1.605,86","","8,50%"
"21.11.2008","1.586,64","1.579,36","1.598,98","1.557,23","","2,55%"
"20.11.2008","1.547,15","1.555,75","1.570,38","1.533,01","","-5,79%"
"19.11.2008","1.642,17","1.634,68","1.642,17","1.590,35","","2,03%"
"18.11.2008","1.609,55","1.654,64","1.655,15","1.598,40","","-3,86%"
"17.11.2008","1.674,16","1.694,40","1.715,74","1.652,87","","-1,95%"
"14.11.2008","1.707,41","1.743,77","1.748,20","1.694,34","","1,51%"
"13.11.2008","1.682,03","1.668,14","1.715,31","1.629,91","","-4,29%"
"12.11.2008","1.757,49","1.816,00","1.820,03","1.678,81","","-4,93%"
"10.11.2008","1.848,58","1.852,17","1.880,93","1.838,60","","1,61%"
"07.11.2008","1.819,26","1.793,97","1.825,91","1.762,77","","2,37%"
"06.11.2008","1.777,11","1.792,54","1.841,51","1.768,87","","-4,36%"
"05.11.2008","1.858,10","1.881,60","1.894,45","1.839,65","","-2,38%"
"04.11.2008","1.903,39","1.819,98","1.903,39","1.804,29","","4,67%"
"03.11.2008","1.818,45","1.819,75","1.863,69","1.795,68","","-0,40%"
"31.10.2008","1.825,84","1.754,33","1.835,85","1.743,41","","1,66%"
"30.10.2008","1.796,05","1.808,84","1.818,99","1.733,17","","2,58%"
"29.10.2008","1.750,86","1.697,06","1.759,65","1.682,28","","7,73%"
"28.10.2008","1.625,26","1.631,87","1.642,27","1.596,00","","3,51%"
"27.10.2008","1.570,11","1.493,37","1.607,65","1.470,85","","0,93%"
"24.10.2008","1.555,68","1.561,38","1.569,16","1.502,34","","-3,81%"
"23.10.2008","1.617,31","1.686,86","1.710,44","1.555,46","","-3,94%"
"22.10.2008","1.683,66","1.779,31","1.806,40","1.682,52","","-7,60%"
"21.10.2008","1.822,09","1.813,34","1.869,22","1.786,71","","2,43%"
"20.10.2008","1.778,83","1.822,37","1.842,67","1.765,12","","-0,01%"
"17.10.2008","1.779,09","1.964,51","1.965,78","1.716,13","","-6,35%"
"16.10.2008","1.899,68","1.855,19","1.973,53","1.849,36","","-3,39%"
"15.10.2008","1.966,42","2.073,30","2.074,71","1.940,38","","-6,29%"
"14.10.2008","2.098,30","2.130,89","2.134,47","2.072,48","","4,11%"
"13.10.2008","2.015,39","2.061,50","2.061,50","1.990,34","","1,19%"
"10.10.2008","1.991,62","2.033,47","2.063,61","1.874,53","","-8,10%"
"09.10.2008","2.167,07","2.193,41","2.209,23","2.154,84","","0,39%"
"08.10.2008","2.158,65","2.096,73","2.218,46","2.072,77","","-1,29%"
"07.10.2008","2.186,90","2.268,04","2.274,12","2.154,77","","-1,42%"
"06.10.2008","2.218,29","2.273,34","2.276,61","2.203,54","","-5,69%"
"03.10.2008","2.352,16","2.354,08","2.365,78","2.302,59","","-0,71%"
"02.10.2008","2.369,02","2.434,23","2.437,54","2.334,62","","-1,86%"
"01.10.2008","2.413,85","2.382,56","2.456,38","2.381,45","","1,24%"
"30.09.2008","2.384,22","2.265,60","2.384,22","2.256,71","","2,14%"
"29.09.2008","2.334,21","2.447,39","2.447,39","2.334,21","","-5,03%"
"26.09.2008","2.457,75","2.410,14","2.471,88","2.402,89","","0,44%"
"25.09.2008","2.447,02","2.368,69","2.447,02","2.360,33","","3,26%"
"24.09.2008","2.369,81","2.381,61","2.395,05","2.362,47","","0,31%"
"23.09.2008","2.362,59","2.399,13","2.403,54","2.357,23","","-2,83%"
"22.09.2008","2.431,46","2.446,11","2.473,11","2.407,36","","-0,10%"
"19.09.2008","2.433,87","2.379,59","2.433,87","2.359,60","","5,66%"
"18.09.2008","2.303,59","2.229,76","2.315,91","2.227,72","","1,10%"
"17.09.2008","2.278,45","2.328,01","2.337,62","2.260,08","","-0,03%"
"16.09.2008","2.279,17","2.323,88","2.357,99","2.279,17","","-3,58%"
"15.09.2008","2.363,69","2.413,20","2.415,23","2.338,26","","-3,81%"
"12.09.2008","2.457,33","2.480,86","2.485,16","2.453,09","","0,45%"
"11.09.2008","2.446,38","2.476,74","2.483,87","2.441,83","","-1,55%"
"10.09.2008","2.484,90","2.522,72","2.527,53","2.448,77","","-1,75%"
"09.09.2008","2.529,20","2.547,56","2.570,93","2.528,10","","-1,25%"
"08.09.2008","2.561,30","2.563,60","2.575,16","2.539,21","","2,31%"
"05.09.2008","2.503,38","2.562,47","2.574,04","2.493,53","","-4,14%"
"04.09.2008","2.611,37","2.634,49","2.640,41","2.605,77","","-0,12%"
"03.09.2008","2.614,39","2.634,83","2.647,36","2.614,39","","-1,26%"
"02.09.2008","2.647,78","2.587,00","2.656,16","2.567,02","","2,46%"
"01.09.2008","2.584,29","2.559,18","2.596,29","2.559,18","","-0,49%"
"29.08.2008","2.597,02","2.580,71","2.606,52","2.579,36","","0,80%"
"28.08.2008","2.576,37","2.497,02","2.576,37","2.492,95","","2,52%"
"27.08.2008","2.513,16","2.551,96","2.560,01","2.502,01","","-1,22%"
"26.08.2008","2.544,32","2.550,43","2.565,77","2.541,67","","-1,37%"
"25.08.2008","2.579,74","2.596,48","2.606,43","2.572,97","","-0,49%"
"22.08.2008","2.592,57","2.570,40","2.600,96","2.562,46","","1,48%"
"21.08.2008","2.554,74","2.542,04","2.554,74","2.525,12","","0,02%"
"20.08.2008","2.554,12","2.553,39","2.563,79","2.529,87","","0,30%"
"19.08.2008","2.546,49","2.589,80","2.601,60","2.542,38","","-2,60%"
"18.08.2008","2.614,46","2.616,99","2.644,57","2.606,60","","-0,23%"
"14.08.2008","2.620,53","2.651,37","2.665,67","2.604,50","","-0,42%"
"13.08.2008","2.631,50","2.657,55","2.657,70","2.628,31","","-1,65%"
"12.08.2008","2.675,61","2.629,20","2.683,23","2.626,21","","1,69%"
"11.08.2008","2.631,23","2.641,51","2.646,47","2.617,97","","0,85%"
"08.08.2008","2.608,95","2.630,13","2.648,65","2.589,32","","-0,90%"
"07.08.2008","2.632,66","2.662,10","2.710,42","2.630,48","","-1,38%"
"06.08.2008","2.669,55","2.746,61","2.746,61","2.669,55","","-2,21%"
"05.08.2008","2.730,01","2.677,95","2.743,01","2.677,43","","1,70%"
"04.08.2008","2.684,34","2.689,26","2.717,45","2.681,30","","-1,19%"
"01.08.2008","2.716,64","2.729,13","2.734,55","2.700,99","","-1,30%"
"31.07.2008","2.752,49","2.742,19","2.760,21","2.694,89","","-0,07%"
"30.07.2008","2.754,39","2.678,50","2.754,39","2.678,50","","4,01%"
"29.07.2008","2.648,08","2.611,86","2.653,31","2.609,09","","0,04%"
"28.07.2008","2.646,91","2.611,84","2.649,51","2.611,78","","0,57%"
"25.07.2008","2.631,80","2.570,39","2.638,15","2.559,16","","1,07%"
"24.07.2008","2.603,90","2.627,69","2.645,39","2.601,93","","-0,92%"
"23.07.2008","2.627,98","2.601,71","2.634,01","2.597,48","","1,98%"
"22.07.2008","2.577,06","2.561,55","2.577,72","2.542,85","","-0,03%"
"21.07.2008","2.577,77","2.493,49","2.577,92","2.489,15","","2,76%"
"18.07.2008","2.508,53","2.489,68","2.522,55","2.459,36","","0,36%"
